# Freq.,Pxx2,Pxx3,Pxx4
2.708900000000000000e+04,4.455917602241915797e-10,4.372370780393458931e-10,4.636889605133717054e-10
2.709000000000000000e+04,4.436013616309926053e-10,4.091155414234401755e-10,5.255235025026936110e-10
2.709100000000000000e+04,4.338423899884655556e-10,3.306017018855036641e-10,4.677593099413906068e-10
2.709200000000000000e+04,4.719459644637373870e-10,3.587949488057363648e-10,3.904387851974975536e-10
2.709300000000000000e+04,4.172384537982487336e-10,3.822859940050774220e-10,3.978745263621029987e-10
2.709400000000000000e+04,3.478214498012981799e-10,3.208801109540342977e-10,4.027242890160902338e-10
2.709500000000000000e+04,3.749578626805442732e-10,3.439190832047554878e-10,3.555279336332303091e-10
2.709600000000000000e+04,4.373249314508030731e-10,3.502292300217033291e-10,3.359305132132842581e-10
2.709700000000000000e+04,4.725333294588053667e-10,3.600724963062187700e-10,3.822876788206888437e-10
2.709800000000000000e+04,4.103169156019176643e-10,3.245030255497345662e-10,3.871189594167729128e-10
2.709900000000000000e+04,3.866316502045057203e-10,4.046137843043300088e-10,3.739589794725260257e-10
2.710000000000000000e+04,3.655394262817170663e-10,3.790086548317644114e-10,4.023404813419305544e-10
2.710100000000000000e+04,3.547750524631357384e-10,3.674372860098259980e-10,4.042367840227861339e-10
2.710200000000000000e+04,3.541164791867842105e-10,3.850907206353804995e-10,3.864776583656122521e-10
2.710300000000000000e+04,3.865911702278600794e-10,3.901789482843625970e-10,3.620033920214389030e-10
2.710400000000000000e+04,4.370311536747558104e-10,4.363798471242010319e-10,4.104873391766659696e-10
2.710500000000000000e+04,4.556524802153462442e-10,3.593117874926914189e-10,3.921017113235277931e-10
2.710600000000000000e+04,3.954354701363573271e-10,4.439479352015594159e-10,3.622671192671697001e-10
2.710700000000000000e+04,3.736448439098861102e-10,3.665754095869539937e-10,3.111865117117808480e-10
2.710800000000000000e+04,4.853467998071271212e-10,3.992073381539561078e-10,4.334550636785428432e-10
2.710900000000000000e+04,3.656023609755422554e-10,3.893358711060861439e-10,4.560335250056932905e-10
2.711000000000000000e+04,4.063884801555517600e-10,4.289085491129516979e-10,4.740192952559020181e-10
2.711100000000000000e+04,3.591724904855879404e-10,4.014797435929078698e-10,4.473512263802778642e-10
2.711200000000000000e+04,3.761305678757589091e-10,4.142725320650887704e-10,4.185654914186617475e-10
2.711300000000000000e+04,4.173107239656792512e-10,4.243218285444374935e-10,3.513627539473329860e-10
2.711400000000000000e+04,3.889220874353919526e-10,4.793778293318960461e-10,4.039152910596647849e-10
2.711500000000000000e+04,3.870923757246872337e-10,3.630422781238196876e-10,4.311962556235079994e-10
2.711600000000000000e+04,3.992670943378813575e-10,3.598757470061440483e-10,3.934566780752126501e-10
2.711700000000000000e+04,4.274133491133756640e-10,3.608332307978493564e-10,4.128017070086471348e-10
2.711800000000000000e+04,4.323456130504599618e-10,4.108992421881237863e-10,3.713470047189162332e-10
2.711900000000000000e+04,4.173351165548093995e-10,4.568781019873189914e-10,3.683682743736434949e-10
2.712000000000000000e+04,3.915011503679779099e-10,4.464652103473711618e-10,3.875969954875791192e-10
2.712100000000000000e+04,4.375536549551866637e-10,3.862386684887042341e-10,3.561301363376607773e-10
2.712200000000000000e+04,4.084365040577035882e-10,3.320234664401840903e-10,3.450936547150259819e-10
2.712300000000000000e+04,3.757274563656259116e-10,2.915912591024227001e-10,4.575629681348533702e-10
2.712400000000000000e+04,4.147484539553699759e-10,3.521143859873559997e-10,5.081503924255548708e-10
2.712500000000000000e+04,3.957492150777792463e-10,4.021638380597530874e-10,4.689700628453169940e-10
2.712600000000000000e+04,4.193048703771311018e-10,3.846173899964795367e-10,3.960107159243957284e-10
2.712700000000000000e+04,3.994476377929022484e-10,4.204097864091227730e-10,3.859505232456773147e-10
2.712800000000000000e+04,3.629665867298471180e-10,4.164783690273240258e-10,3.842106121772378976e-10
2.712900000000000000e+04,3.628358788619122425e-10,3.583725077590791998e-10,4.261927795369010529e-10
2.713000000000000000e+04,3.568175616284157250e-10,3.380916832854297739e-10,3.744173656431707524e-10
2.713100000000000000e+04,4.589195701222899172e-10,3.047178419626024831e-10,3.096653380695436192e-10
2.713200000000000000e+04,3.717342343139866648e-10,3.298755052388449758e-10,3.446950581062076510e-10
2.713300000000000000e+04,3.161925189906220296e-10,3.998905924222696353e-10,4.095100318305490356e-10
2.713400000000000000e+04,3.510432964287978148e-10,4.417299481410164374e-10,3.759115228251890044e-10
2.713500000000000000e+04,3.260618045334245729e-10,3.784871675562304969e-10,4.060507046498627146e-10
2.713600000000000000e+04,3.765629963905931736e-10,4.071201590087252369e-10,4.263951030048220165e-10
2.713700000000000000e+04,4.683644804933215475e-10,3.767152370698164502e-10,4.244885872023870991e-10
2.713800000000000000e+04,4.098219418462724474e-10,3.568525729671662220e-10,4.227531746369801476e-10
2.713900000000000000e+04,3.777027445755952635e-10,4.452587241257215616e-10,3.674555997155712935e-10
2.714000000000000000e+04,3.823952766956884984e-10,4.304827945813436653e-10,3.662056549316048300e-10
2.714100000000000000e+04,3.408175547848031051e-10,4.129114742993922163e-10,4.311381487399747999e-10
2.714200000000000000e+04,3.439286404351984467e-10,4.572076792201885271e-10,4.717227241328328983e-10
2.714300000000000000e+04,3.328803457101123033e-10,4.403608984001705480e-10,4.025414473477028907e-10
2.714400000000000000e+04,3.103372691945713154e-10,3.655927487958783768e-10,3.232750063844430141e-10
2.714500000000000000e+04,4.453111680419164344e-10,3.152181810042765511e-10,2.960057424514742267e-10
2.714600000000000000e+04,4.837311644843614169e-10,4.772442286950316168e-10,3.703656712566389097e-10
2.714700000000000000e+04,4.193445732471033990e-10,4.546400676993385691e-10,3.695276661014967665e-10
2.714800000000000000e+04,4.376310759655324625e-10,4.423384919929509506e-10,3.482725402350547147e-10
2.714900000000000000e+04,4.068894261920669388e-10,4.166094623152178868e-10,4.185638766853848871e-10
2.715000000000000000e+04,4.796215015338403963e-10,4.464899324211287267e-10,3.472530588352014831e-10
2.715100000000000000e+04,3.645506839731624914e-10,3.782843613164547342e-10,3.823215930027277441e-10
2.715200000000000000e+04,3.902707291320391068e-10,3.743865228504410682e-10,4.219476416687942428e-10
2.715300000000000000e+04,4.945869187419879237e-10,3.450663854506932901e-10,3.801721230026914470e-10
2.715400000000000000e+04,4.424873271965595718e-10,3.242309500298029236e-10,3.477882789944841435e-10
2.715500000000000000e+04,4.023132418933722075e-10,3.340387399242068239e-10,3.904051299030043544e-10
2.715600000000000000e+04,3.576996559396092736e-10,3.399609814549789076e-10,3.776419116036800030e-10
2.715700000000000000e+04,2.802114250034316585e-10,3.234604030574113431e-10,4.045685466510211848e-10
2.715800000000000000e+04,3.368283019492922553e-10,2.865635461781173267e-10,3.710044830904996026e-10
2.715900000000000000e+04,4.059443707110986075e-10,3.248141978909923754e-10,3.815676380739297847e-10
2.716000000000000000e+04,4.340499597119056000e-10,3.059762517141102447e-10,4.174265543526631173e-10
2.716100000000000000e+04,3.828975300841339357e-10,4.371743693121818756e-10,4.553487036032638716e-10
2.716200000000000000e+04,3.675980774310244792e-10,5.620773239812606552e-10,4.797276413103826023e-10
2.716300000000000000e+04,3.540940537703341200e-10,4.089870774324187857e-10,4.301533180825260244e-10
2.716400000000000000e+04,3.661572632236513707e-10,3.341596389225828396e-10,3.496303454866790005e-10
2.716500000000000000e+04,3.847125021281655536e-10,3.635082493706713010e-10,4.003131706904678647e-10
2.716600000000000000e+04,3.608501656717054618e-10,4.067454882763224728e-10,4.082748527577173568e-10
2.716700000000000000e+04,3.632619519833488383e-10,3.722526270694977812e-10,4.722798383404521016e-10
2.716800000000000000e+04,3.910272394970687097e-10,3.759199956331434889e-10,4.399238409021825373e-10
2.716900000000000000e+04,3.833078015062387317e-10,3.694212110740623498e-10,4.341906279175623039e-10
2.717000000000000000e+04,3.435977023972207245e-10,3.932402945546017036e-10,3.416941116742060562e-10
2.717100000000000000e+04,3.616630173074896051e-10,3.113966663346835377e-10,4.220312140994884552e-10
2.717200000000000000e+04,3.803109518101400613e-10,3.062507836252533094e-10,4.112806463963577804e-10
2.717300000000000000e+04,3.488255447030991120e-10,4.049606621876087481e-10,4.145369309610126672e-10
2.717400000000000000e+04,3.696693938677334846e-10,4.623401054616017098e-10,3.886081356530285191e-10
2.717500000000000000e+04,3.495950446835577293e-10,4.561874496004069000e-10,3.107532123658783790e-10
2.717600000000000000e+04,4.223373958766730913e-10,4.143043113505294886e-10,3.682993920920754081e-10
2.717700000000000000e+04,4.265358611974281241e-10,4.446847354715682832e-10,3.836640446707557227e-10
2.717800000000000000e+04,3.610486634357695714e-10,5.274996526271418386e-10,3.217171765361388975e-10
2.717900000000000000e+04,2.992925343319004147e-10,4.161008400223772614e-10,3.449240676290974661e-10
2.718000000000000000e+04,3.433339853631719532e-10,3.449765428871225284e-10,4.044454383863189884e-10
2.718100000000000000e+04,3.952858969898556533e-10,3.537115054965158303e-10,2.914210537009363275e-10
2.718200000000000000e+04,3.522814152772255433e-10,4.717052859297515296e-10,3.075755786784027759e-10
2.718300000000000000e+04,3.723187271091686173e-10,4.107833243414545040e-10,2.710035248571147149e-10
2.718400000000000000e+04,4.202300140280934068e-10,4.716574243252220478e-10,3.336259145922983567e-10
2.718500000000000000e+04,3.849481607582331668e-10,3.920230013499553803e-10,4.095624618263425989e-10
2.718600000000000000e+04,4.305077643114543578e-10,3.174216212258517397e-10,4.009266871574925898e-10
2.718700000000000000e+04,4.277086431271024928e-10,3.971429050919873451e-10,3.273572840377963155e-10
2.718800000000000000e+04,4.325205982406417479e-10,4.074178025134242189e-10,3.705541512491373926e-10
2.718900000000000000e+04,3.964742559343996174e-10,4.315531239946716570e-10,3.844226523480705787e-10
2.719000000000000000e+04,3.279293480236873868e-10,3.925095508503347766e-10,3.986035433182858990e-10
2.719100000000000000e+04,2.736134227888126383e-10,3.495080479363318834e-10,4.114452513394627646e-10
2.719200000000000000e+04,2.823168104745204505e-10,4.071348664222252689e-10,4.223057070183322322e-10
2.719300000000000000e+04,3.757650822103239344e-10,3.916099095816469608e-10,3.546718432016548839e-10
2.719400000000000000e+04,3.826447187101441001e-10,4.011717845011459443e-10,2.882214592958941986e-10
2.719500000000000000e+04,3.868228215788464217e-10,3.353968851046989173e-10,2.936650460911672220e-10
2.719600000000000000e+04,3.857333670758885032e-10,3.022637776238132452e-10,3.951292180053253477e-10
2.719700000000000000e+04,4.159756898770650646e-10,3.973756677304356764e-10,4.271801382565370718e-10
2.719800000000000000e+04,3.754014264196983629e-10,3.869446487618607494e-10,3.581180495227836318e-10
2.719900000000000000e+04,3.126541601853807120e-10,3.428495656379600343e-10,3.373570167075077356e-10
2.720000000000000000e+04,3.198774224269629825e-10,3.537073551829957878e-10,3.757633797428327685e-10
2.720100000000000000e+04,4.343225990196111213e-10,3.808684842540876822e-10,3.759622441851479298e-10
2.720200000000000000e+04,3.685830180910767270e-10,4.963239888910941700e-10,3.631632807027300448e-10
2.720300000000000000e+04,3.924593584823287167e-10,4.897017566415129756e-10,3.270331790941437653e-10
2.720400000000000000e+04,3.371571556173659864e-10,3.864430633866145793e-10,4.526529595111683483e-10
2.720500000000000000e+04,3.346737925656725908e-10,3.451295994926012632e-10,4.798469260258243189e-10
2.720600000000000000e+04,3.593602056924702907e-10,3.651888009923787008e-10,4.372873507014095370e-10
2.720700000000000000e+04,4.628929033152178706e-10,3.411391990844786963e-10,3.837821982607470593e-10
2.720800000000000000e+04,4.382057902419478389e-10,4.772434481408626267e-10,4.112935735891588711e-10
2.720900000000000000e+04,3.997463525638496325e-10,5.091452779536055289e-10,3.630958025181427936e-10
2.721000000000000000e+04,2.828653357095963488e-10,5.138487384180674439e-10,4.479564537204111484e-10
2.721100000000000000e+04,2.838341186124320172e-10,4.757184223004195584e-10,4.172202076598082199e-10
2.721200000000000000e+04,3.570867552411120581e-10,4.243990716436594166e-10,4.231043437603510343e-10
2.721300000000000000e+04,3.205224575919328359e-10,4.494363280036465750e-10,4.435429694241021196e-10
2.721400000000000000e+04,3.262932756006198514e-10,3.696580807693867661e-10,3.485145894898450882e-10
2.721500000000000000e+04,2.978469446494636022e-10,3.567519602341773934e-10,3.662392238570459596e-10
2.721600000000000000e+04,4.191607030911712028e-10,4.318574561864402808e-10,3.938984345286089098e-10
2.721700000000000000e+04,4.629788541129055115e-10,4.618543180481763800e-10,3.876249779539782227e-10
2.721800000000000000e+04,2.949102691511258328e-10,4.648864839690066244e-10,4.210352874576372612e-10
2.721900000000000000e+04,3.456776556924306021e-10,4.315193097849771937e-10,3.358441104667576064e-10
2.722000000000000000e+04,3.199211424083608370e-10,3.475053266783940077e-10,3.506316622692436688e-10
2.722100000000000000e+04,2.896676291291816117e-10,3.727741419002518626e-10,3.214813535298740741e-10
2.722200000000000000e+04,3.631482009248638985e-10,3.658780455675729855e-10,3.869956464025087632e-10
2.722300000000000000e+04,3.414180910870977874e-10,4.215475503297527613e-10,4.521044089564710424e-10
2.722400000000000000e+04,2.998194191509397942e-10,4.335174045339114748e-10,4.599529084259289432e-10
2.722500000000000000e+04,3.438545256939195428e-10,4.261784503118728295e-10,3.922987230511533124e-10
2.722600000000000000e+04,3.497111647789181392e-10,4.903489957558881257e-10,3.705732747736875752e-10
2.722700000000000000e+04,3.865164202454213356e-10,4.349965737520408726e-10,4.136236489665525338e-10
2.722800000000000000e+04,4.064315673084806134e-10,4.126498523247224769e-10,3.958953142748695007e-10
2.722900000000000000e+04,4.130074083239427530e-10,3.386636188899888546e-10,3.642811995292839051e-10
2.723000000000000000e+04,3.597414860427927235e-10,3.140525719124706190e-10,3.808016633964120427e-10
2.723100000000000000e+04,4.243239476816744491e-10,3.444934674299616409e-10,5.103785633575270840e-10
2.723200000000000000e+04,4.407246718109374924e-10,4.230602127277195662e-10,4.167316635728479603e-10
2.723300000000000000e+04,3.613493716537366354e-10,5.131120819690208962e-10,3.098280485763235794e-10
2.723400000000000000e+04,3.327770292051499660e-10,4.497809743139612386e-10,3.325095389402398159e-10
2.723500000000000000e+04,3.340078946815572278e-10,3.456741239860626622e-10,3.054673297811648480e-10
2.723600000000000000e+04,3.746424757829758985e-10,3.726454079606395791e-10,3.798715398582208161e-10
2.723700000000000000e+04,4.343137358202970368e-10,3.936257398887471141e-10,3.726684922728367357e-10
2.723800000000000000e+04,4.019600732198779555e-10,3.382125354520183103e-10,4.448265152536297461e-10
2.723900000000000000e+04,4.554817611502845412e-10,4.884264914270081684e-10,4.217760480688320862e-10
2.724000000000000000e+04,4.384110128417684894e-10,4.813223172676663516e-10,3.636968000527796122e-10
2.724100000000000000e+04,3.795719049910153923e-10,4.751266500603392682e-10,3.095948687648619169e-10
2.724200000000000000e+04,3.661617246005528660e-10,4.914664820388077813e-10,3.211908611630736469e-10
2.724300000000000000e+04,3.268364362176593595e-10,4.449846658215454406e-10,3.257131238094348277e-10
2.724400000000000000e+04,3.514321343485098545e-10,3.980428896762810099e-10,4.139396532775161948e-10
2.724500000000000000e+04,3.204389562892800776e-10,3.380853301611395894e-10,4.318811155667766753e-10
2.724600000000000000e+04,3.484431619662006672e-10,3.293657574086497332e-10,3.917429535059831506e-10
2.724700000000000000e+04,3.034138663209062030e-10,3.352482438181206126e-10,3.627208295144104875e-10
2.724800000000000000e+04,3.495924641041811287e-10,4.076146785853667950e-10,3.758372722425236623e-10
2.724900000000000000e+04,4.379997781039242329e-10,3.397251827672873047e-10,3.914382404583336555e-10
2.725000000000000000e+04,3.861841323052346982e-10,3.752013340455276737e-10,3.780313711916073242e-10
2.725100000000000000e+04,3.521038839625272164e-10,5.011826133214342153e-10,3.792593516220625012e-10
2.725200000000000000e+04,3.869190337793271260e-10,4.946471688615486868e-10,4.510242827282777677e-10
2.725300000000000000e+04,4.040196043840142263e-10,3.925466749198995817e-10,4.502632705794281205e-10
2.725400000000000000e+04,3.850166195821389789e-10,4.050378791136985098e-10,4.300847819485305061e-10
2.725500000000000000e+04,3.542796607953552789e-10,3.866476541875257289e-10,3.569546438266848897e-10
2.725600000000000000e+04,3.290274780058874628e-10,4.224498038695301355e-10,3.705487116696574177e-10
2.725700000000000000e+04,3.727490522272179590e-10,4.212255084170903342e-10,4.207302411821393105e-10
2.725800000000000000e+04,3.481876186705665489e-10,4.607400168021346819e-10,3.711797462586537424e-10
2.725900000000000000e+04,3.446051437561191357e-10,3.798451782949189243e-10,3.323294394276314099e-10
2.726000000000000000e+04,3.704232386841936747e-10,3.728430305126020481e-10,2.916408281566668451e-10
2.726100000000000000e+04,4.191133316322765987e-10,3.855773758281013338e-10,3.623753750359837193e-10
2.726200000000000000e+04,3.958797857583928473e-10,3.587335039407122093e-10,4.407202235562898547e-10
2.726300000000000000e+04,2.656642527204370797e-10,3.075620786101576746e-10,3.872266694069401617e-10
2.726400000000000000e+04,2.703222967352233420e-10,3.315867573325709098e-10,4.032336593371260265e-10
2.726500000000000000e+04,3.500342638998867033e-10,3.941966236385495850e-10,4.854132822246472635e-10
2.726600000000000000e+04,3.584184738484247099e-10,3.527354986469503524e-10,4.138135944945720999e-10
2.726700000000000000e+04,4.274885618518898723e-10,3.572647381883333582e-10,3.060248894578343022e-10
2.726800000000000000e+04,3.852193404723082866e-10,4.275435047794173019e-10,2.720176533114122689e-10
2.726900000000000000e+04,3.971020863282155796e-10,4.198012656760322649e-10,3.242435002846384200e-10
2.727000000000000000e+04,4.120025771554918156e-10,3.389367444241119426e-10,3.886908967386656997e-10
2.727100000000000000e+04,4.031299563799089418e-10,3.063008617273238513e-10,3.398502551110463798e-10
2.727200000000000000e+04,4.319370137573825030e-10,3.551121364763774192e-10,4.076537280799785578e-10
2.727300000000000000e+04,4.343877669965955788e-10,4.208617474941108992e-10,4.292336496951937161e-10
2.727400000000000000e+04,4.069843192445535620e-10,3.740758959932444401e-10,4.200809115997158970e-10
2.727500000000000000e+04,3.622842356762225389e-10,3.506288731722815824e-10,4.356134034307531555e-10
2.727600000000000000e+04,3.337332023879943598e-10,3.265755263146908221e-10,3.357647942667792933e-10
2.727700000000000000e+04,3.163571057480108035e-10,3.504534234723597640e-10,3.582071764522663973e-10
2.727800000000000000e+04,3.771660365814450152e-10,3.896229450988249042e-10,3.488369912491622412e-10
2.727900000000000000e+04,3.962631090577648026e-10,4.338440404849102618e-10,3.910960089879795038e-10
2.728000000000000000e+04,3.448337876880827302e-10,3.887066560332130365e-10,4.181426512423306532e-10
2.728100000000000000e+04,4.154624401011421577e-10,4.095301376370003141e-10,4.255808856494428208e-10
2.728200000000000000e+04,4.235294462586342392e-10,4.209290817912512408e-10,5.049362640200807191e-10
2.728300000000000000e+04,4.066495506059057643e-10,4.221837196197742935e-10,4.957942217612501058e-10
2.728400000000000000e+04,3.509882469928907159e-10,3.497085069503627244e-10,4.488111021090634038e-10
2.728500000000000000e+04,3.664328010641602671e-10,3.826351728794071044e-10,4.367257604130712848e-10
2.728600000000000000e+04,3.611901672519541173e-10,3.840146621375211713e-10,3.490463813330116417e-10
2.728700000000000000e+04,3.678111751988578970e-10,4.549999930017852835e-10,3.603168397451575320e-10
2.728800000000000000e+04,3.996563522440998682e-10,3.571444883790213168e-10,3.897955234540522284e-10
2.728900000000000000e+04,4.660334197425396486e-10,3.665998011999657311e-10,3.984447121265661838e-10
2.729000000000000000e+04,4.315214272950045074e-10,3.773500538914545035e-10,4.120154124434732435e-10
2.729100000000000000e+04,3.697982616719831795e-10,4.321270643445499832e-10,4.324787707309690542e-10
2.729200000000000000e+04,4.046171412349105747e-10,4.642488910823132976e-10,3.681680746126386479e-10
2.729300000000000000e+04,3.677003367117959167e-10,3.811855972317127433e-10,3.936213700654438766e-10
2.729400000000000000e+04,3.085859787331523644e-10,3.726963369492033183e-10,3.087780295814012241e-10
2.729500000000000000e+04,3.452282299250430439e-10,4.886345677962252942e-10,2.936711095920966250e-10
2.729600000000000000e+04,3.611781826374804240e-10,4.654792555041995876e-10,3.640260463299086708e-10
2.729700000000000000e+04,4.593247448323590429e-10,3.842472576536204949e-10,4.598645456831244034e-10
2.729800000000000000e+04,4.918798119915516232e-10,4.052163402817201435e-10,3.403410960085276089e-10
2.729900000000000000e+04,4.174738756827492956e-10,4.456853491819999600e-10,3.399620109134153725e-10
2.730000000000000000e+04,3.803267075630497057e-10,3.377610939186121519e-10,3.510264887207362360e-10
2.730100000000000000e+04,2.925125496307426374e-10,2.786188686906943210e-10,3.797733824925990036e-10
2.730200000000000000e+04,2.848512453968540824e-10,4.048694449054691562e-10,3.716624270121146525e-10
2.730300000000000000e+04,3.764569777081464446e-10,3.501123667875586893e-10,4.194105696623050742e-10
2.730400000000000000e+04,3.677198119994078606e-10,3.692149586548229947e-10,4.196563765596358192e-10
2.730500000000000000e+04,4.094744688709509294e-10,3.688075572102751496e-10,4.124861414699392493e-10
2.730600000000000000e+04,4.244037783981604920e-10,4.333636836893026099e-10,4.338985529428600246e-10
2.730700000000000000e+04,3.580547577963520500e-10,4.837070272457755731e-10,3.406653922665831481e-10
2.730800000000000000e+04,3.811123780375537468e-10,4.143910874645879723e-10,3.563774609396700111e-10
2.730900000000000000e+04,3.752629007434959895e-10,3.617229822095580349e-10,3.687225615620594222e-10
2.731000000000000000e+04,4.548969655093149297e-10,3.784898684557051776e-10,3.650902141598473384e-10
2.731100000000000000e+04,4.373491340096626828e-10,4.112846506416054690e-10,3.780432449223448009e-10
2.731200000000000000e+04,3.581088640494647624e-10,4.008940369376822503e-10,3.457756134568686427e-10
2.731300000000000000e+04,3.319417272473006511e-10,3.622818542956682257e-10,4.723910395155057775e-10
2.731400000000000000e+04,3.819526434429345553e-10,3.456515838332361233e-10,3.959615651295110358e-10
2.731500000000000000e+04,4.116906032409459457e-10,3.262339225647273676e-10,3.686801620528197634e-10
2.731600000000000000e+04,4.318185494051164845e-10,3.215911627008041232e-10,4.085839413182675308e-10
2.731700000000000000e+04,4.545924652502580646e-10,2.899543912556426233e-10,3.508578180901776644e-10
2.731800000000000000e+04,3.427864568412693425e-10,3.420154035622705811e-10,3.509134820754205835e-10
2.731900000000000000e+04,3.492349348763554761e-10,3.834403053317004962e-10,3.481712220582389362e-10
2.732000000000000000e+04,3.477254056711470531e-10,3.775161357386556437e-10,3.003793089344393539e-10
2.732100000000000000e+04,3.724541442030525793e-10,3.762871132042368202e-10,3.233855262064530846e-10
2.732200000000000000e+04,3.744890740823312373e-10,4.117856922704036378e-10,3.879519819826653533e-10
2.732300000000000000e+04,3.196142922721398539e-10,4.238167923609943367e-10,3.121612279201808408e-10
2.732400000000000000e+04,3.049621849937616242e-10,3.916112813545647285e-10,4.083952811378985201e-10
2.732500000000000000e+04,3.500521845706143279e-10,3.932993847623874854e-10,4.170126922955155659e-10
2.732600000000000000e+04,3.639088904351620966e-10,4.170627270083707926e-10,3.979373071767656025e-10
2.732700000000000000e+04,3.718974858826487001e-10,3.368581149975993066e-10,4.241312896796633168e-10
2.732800000000000000e+04,3.226551362761963663e-10,3.536333358003752728e-10,3.581131695922356036e-10
2.732900000000000000e+04,3.936891827866130573e-10,3.793658302372314069e-10,3.385681695192966698e-10
2.733000000000000000e+04,3.739170023080164702e-10,3.528435983605189822e-10,3.504402638641106956e-10
2.733100000000000000e+04,4.051392537272470726e-10,3.601439942092189232e-10,4.316536167400302820e-10
2.733200000000000000e+04,3.829769547773756976e-10,4.139001870247667939e-10,3.353353967008905609e-10
2.733300000000000000e+04,3.816087550250261165e-10,4.572758572854893711e-10,3.383363932292658474e-10
2.733400000000000000e+04,3.287006753860703902e-10,4.384540658979494128e-10,3.487243801678245876e-10
2.733500000000000000e+04,4.167726908030491055e-10,3.984002806435729303e-10,4.123096659475624846e-10
2.733600000000000000e+04,3.774342514231567669e-10,4.396692379583552092e-10,3.808490349307289234e-10
2.733700000000000000e+04,3.936825261342020431e-10,3.639178871508049489e-10,3.625762066314250609e-10
2.733800000000000000e+04,3.749385906369347328e-10,3.233583888316730647e-10,3.640605471804130741e-10
2.733900000000000000e+04,4.292211842751202237e-10,3.764122671568885993e-10,4.218810015898761925e-10
2.734000000000000000e+04,3.734517405403650246e-10,3.513296249451376078e-10,3.861101230815707342e-10
2.734100000000000000e+04,3.742928151089393608e-10,3.640391827383549826e-10,3.840039541760550149e-10
2.734200000000000000e+04,3.409566023471035135e-10,3.511942149920716430e-10,4.506616391052762528e-10
2.734300000000000000e+04,3.103452734903554828e-10,4.074305531577679109e-10,4.633541821962404369e-10
2.734400000000000000e+04,3.299264808442461260e-10,3.891532372064721094e-10,4.432688535931465972e-10
2.734500000000000000e+04,3.723927149485684328e-10,3.941721511379867043e-10,4.130200874009131858e-10
2.734600000000000000e+04,4.401624531829440167e-10,4.099314323326290726e-10,3.645571465371637223e-10
2.734700000000000000e+04,3.509693808279708365e-10,3.928016136393860539e-10,3.604826981331281785e-10
2.734800000000000000e+04,3.447888932877734532e-10,3.479352318787439849e-10,3.728152266268883740e-10
2.734900000000000000e+04,3.684889291719068278e-10,3.180918565689694334e-10,3.963637119595865781e-10
2.735000000000000000e+04,3.696053531861483920e-10,3.659845916111969108e-10,3.884397202825646888e-10
2.735100000000000000e+04,3.609903455501971142e-10,4.062367130540826648e-10,3.606460133541017341e-10
2.735200000000000000e+04,3.766417087834672012e-10,4.277891965660567066e-10,3.809880845627558377e-10
2.735300000000000000e+04,3.723609741349730775e-10,4.285885059926715613e-10,3.646960671610813552e-10
2.735400000000000000e+04,3.663274088603653083e-10,3.704707345863720367e-10,3.389367179970139299e-10
2.735500000000000000e+04,3.674972575980939604e-10,3.864413331783574326e-10,2.424303029705047398e-10
2.735600000000000000e+04,4.187890036667637527e-10,3.879076012734975624e-10,2.622472008925325193e-10
2.735700000000000000e+04,4.082063391973758066e-10,3.574185386438677352e-10,3.585055187210974348e-10
2.735800000000000000e+04,3.701879200069718705e-10,4.417853233845233880e-10,4.214011375446838452e-10
2.735900000000000000e+04,4.181452061889028586e-10,5.098060340415978725e-10,4.442643867702045779e-10
2.736000000000000000e+04,4.622961141218058752e-10,3.232575651256827918e-10,4.144506804203934330e-10
2.736100000000000000e+04,3.725844187480340832e-10,2.720531749270686592e-10,4.125567053411218134e-10
2.736200000000000000e+04,3.323109712623075920e-10,3.492304530240241315e-10,4.453908159153958171e-10
2.736300000000000000e+04,3.382224619805359061e-10,4.072094682985382315e-10,4.551343601351158618e-10
2.736400000000000000e+04,3.274214294904960889e-10,3.632960221226970633e-10,4.932716299357535189e-10
2.736500000000000000e+04,3.186452549265500197e-10,4.205337586199088019e-10,4.240743067711798711e-10
2.736600000000000000e+04,3.302153849250526185e-10,3.901848077512866682e-10,3.999171055997647544e-10
2.736700000000000000e+04,3.506133189113080417e-10,3.380010692819998158e-10,3.504544412324561442e-10
2.736800000000000000e+04,3.789679581189194220e-10,3.863828154724555200e-10,3.535913159138036710e-10
2.736900000000000000e+04,4.355132600161318557e-10,4.230477811909013760e-10,3.891939281725459675e-10
2.737000000000000000e+04,4.207263828083597167e-10,3.712236025583458120e-10,4.838557179487086953e-10
2.737100000000000000e+04,4.407236252463476954e-10,3.435642774179889500e-10,3.551992818942794525e-10
2.737200000000000000e+04,3.902218408266413425e-10,3.733731755599734637e-10,3.441731382074661527e-10
2.737300000000000000e+04,3.624935978830998659e-10,3.930444603166428611e-10,3.075191574845818282e-10
2.737400000000000000e+04,4.739754971862407807e-10,3.812222251962787291e-10,3.522367214924106188e-10
2.737500000000000000e+04,4.734425761061841506e-10,3.739657722312187118e-10,4.461034210430899772e-10
2.737600000000000000e+04,3.658601389057761924e-10,3.303243960360353811e-10,3.962713637472587938e-10
2.737700000000000000e+04,3.433225778079193417e-10,2.668945121481208693e-10,3.857630858489431769e-10
2.737800000000000000e+04,4.210933047939545099e-10,3.547251179965768797e-10,3.615135760653668334e-10
2.737900000000000000e+04,3.130051178014510357e-10,3.859152752220009459e-10,3.546285312790436987e-10
